,annotations,posts_in_topic,char_count,reply_count,reads,readers_count,incoming_link_count,quote_count,score
7012,7,11,3829.0,1,4,3,0,0,5.6
7013,7,11,2146.0,0,4,3,0,0,0.6
7014,2,11,922.0,0,3,2,0,0,0.4
7015,1,11,210.0,0,4,3,0,0,0.6
7016,1,11,482.0,0,3,2,3,0,15.6
7017,2,6,473.0,0,3,2,0,0,0.6
7018,2,6,332.0,0,3,2,0,0,0.6
7019,3,6,725.0,0,2,1,0,0,0.4
7020,2,6,572.0,0,1,0,0,0,0.2
7021,1,6,1531.0,1,1,0,0,0,5.2
7022,1,6,426.0,0,1,0,0,0,0.2
7023,5,3,980.0,0,3,2,3,0,15.6
7024,0,3,38.0,0,3,2,1,0,5.6
7025,0,3,25.0,0,3,2,0,0,0.6
7026,5,4,3270.0,0,5,4,8,0,41.0
7027,0,4,540.0,0,4,3,0,0,0.8
7028,3,4,1853.0,0,5,4,0,0,1.0
7029,1,4,130.0,0,3,2,0,0,0.6
7030,13,6,11058.0,0,8,7,8,0,41.6
7031,0,6,558.0,1,3,2,0,0,5.6
7032,3,6,701.0,0,3,2,0,0,0.6
7033,2,6,31.0,1,3,2,1,0,10.6
7034,1,6,355.0,0,2,1,0,0,0.4
7035,1,6,473.0,0,3,2,0,0,0.6
7036,11,5,7097.0,0,3,2,9,0,45.6
7037,1,5,1009.0,0,1,0,0,0,0.2
7038,2,5,5072.0,1,2,1,0,0,5.4
7039,1,5,89.0,1,1,0,0,0,5.2
7040,1,5,88.0,0,2,1,0,0,0.4
7041,8,3,9645.0,0,5,4,2,0,11.0
7042,2,3,1298.0,0,3,2,0,0,0.6
7043,0,3,53.0,0,3,2,0,0,0.6
7044,0,8,2311.0,0,3,2,0,0,0.6
7045,0,8,583.0,0,2,1,0,0,0.4
7046,0,8,7.0,0,3,2,0,0,0.6
7047,0,8,842.0,0,2,1,0,0,0.4
7048,0,8,284.0,1,2,1,0,0,5.4
7049,0,8,71.0,0,1,0,0,0,0.2
7050,0,8,33.0,0,2,1,0,0,0.4
7051,0,8,501.0,0,2,1,0,0,0.4
7052,3,2,2431.0,0,2,1,3,0,15.4
7053,2,2,743.0,0,3,2,0,0,0.6
7054,28,34,8534.0,0,6,5,21,0,106.2
7055,1,34,3545.0,1,6,5,0,0,6.2
7056,3,34,1594.0,3,4,3,0,0,15.8
7057,2,34,3041.0,1,4,3,0,0,5.8
7058,2,34,659.0,0,3,2,0,0,0.6
7059,3,34,1396.0,1,4,3,0,0,5.8
7060,0,34,12.0,1,3,2,0,0,5.6
7061,1,34,56.0,1,3,2,0,0,5.6
7062,4,34,674.0,3,4,3,0,0,15.8
7063,1,34,1027.0,1,4,3,0,0,5.8
7064,0,34,191.0,1,3,2,0,0,5.6
7065,0,34,66.0,0,4,3,0,0,0.8
7066,2,34,611.0,1,3,2,0,0,5.6
7067,2,34,562.0,3,4,3,0,0,15.8
7068,3,34,1781.0,0,3,2,0,0,0.6
7069,1,34,908.0,0,3,2,0,0,0.6
7070,0,34,7.0,1,3,2,0,0,5.6
7071,0,34,119.0,1,4,3,0,0,5.8
7072,0,34,25.0,0,3,2,0,0,0.6
7073,11,34,6301.0,1,4,3,0,0,5.8
7074,2,34,397.0,1,2,1,0,0,5.4
7075,6,34,1388.0,0,3,2,0,0,0.6
7076,1,34,668.0,0,3,2,0,0,0.6
7077,4,34,759.0,1,2,1,0,0,5.4
7078,0,34,172.0,1,2,1,0,0,5.4
7079,1,34,256.0,1,3,2,0,0,5.6
7080,2,34,695.0,1,2,1,0,0,5.4
7081,0,34,44.0,1,2,1,0,0,5.4
7082,0,34,87.0,0,2,1,0,0,0.4
7083,2,34,612.0,1,2,1,0,0,5.4
7084,0,34,115.0,0,2,1,0,0,0.4
7085,1,34,270.0,0,3,2,0,0,0.6
7086,2,34,1163.0,1,3,2,0,0,5.6
7087,1,34,234.0,0,2,1,0,0,0.4
7088,4,2,1367.0,0,2,1,0,0,0.4
7089,1,2,1178.0,0,2,1,0,0,0.4
7090,19,16,3633.0,0,6,5,7,0,36.2
7091,2,16,601.0,1,5,4,0,0,6.0
7092,1,16,193.0,0,4,3,0,0,0.8
7093,3,16,935.0,1,3,2,0,0,5.6
7094,2,16,387.0,1,3,2,0,0,5.6
7095,0,16,55.0,1,2,1,0,0,5.4
7096,3,16,1036.0,1,2,1,0,0,5.4
7097,1,16,1035.0,0,2,1,0,0,0.4
7098,5,16,1353.0,1,2,1,0,0,5.4
7099,3,16,646.0,0,2,1,0,0,0.4
7100,4,16,1762.0,0,2,1,0,0,0.4
7101,2,16,841.0,0,3,2,0,0,0.6
7102,8,16,3719.0,1,3,2,0,0,5.6
7103,3,16,1168.0,0,3,2,0,0,0.6
7104,3,16,1893.0,1,3,2,0,0,5.6
7105,2,16,608.0,0,3,2,0,0,0.6
7106,10,14,4819.0,0,6,5,4,0,21.2
7107,2,14,1342.0,1,5,4,0,0,6.0
7108,0,14,200.0,0,5,4,0,0,1.0
7109,15,14,7818.0,1,5,4,1,0,11.0
7110,0,14,643.0,1,5,4,0,0,6.0
7111,6,14,2672.0,2,3,2,0,0,10.6
7112,0,14,454.0,1,2,1,0,0,5.4
7113,0,14,238.0,0,3,2,0,0,0.6
7114,0,14,552.0,0,3,2,0,0,0.6
7115,2,14,207.0,0,3,2,0,0,0.6
7116,2,14,701.0,1,3,2,0,0,5.6
7117,0,14,417.0,1,3,2,0,0,5.6
7118,0,14,719.0,0,3,2,0,0,0.6
7119,2,14,389.0,0,2,1,0,0,0.4
7120,7,1,2055.0,0,2,1,3,0,15.4
7121,0,14,5630.0,0,5,4,1,0,6.0
7122,0,14,396.0,1,5,4,0,0,6.0
7123,0,14,171.0,0,4,3,0,0,0.8
7124,0,14,306.0,1,4,3,0,0,5.8
7125,0,14,77.0,2,4,3,0,0,10.8
7126,0,14,14.0,1,4,3,0,0,5.8
7127,0,14,105.0,0,4,3,0,0,0.8
7128,0,14,33.0,0,5,4,0,0,1.0
7129,0,14,490.0,0,4,3,0,0,0.8
7130,0,14,78.0,1,5,4,0,0,6.0
7131,0,14,35.0,1,5,4,0,0,6.0
7132,0,14,187.0,1,4,3,0,0,5.8
7133,0,14,70.0,1,4,3,0,0,5.8
7134,0,14,48.0,0,5,4,0,0,1.0
7135,13,1,8313.0,0,5,4,17,0,85.8
7136,4,11,2270.0,0,4,3,1,0,5.8
7137,3,11,328.0,1,4,3,0,0,5.8
7138,1,11,311.0,0,4,3,0,0,0.8
7139,0,11,835.0,1,3,2,0,0,5.6
7140,1,11,349.0,0,3,2,0,0,0.6
7141,2,11,550.0,1,3,2,0,0,5.6
7142,0,11,42.0,0,3,2,0,0,0.6
7143,0,11,134.0,0,3,2,0,0,0.6
7144,0,11,306.0,1,3,2,0,0,5.6
7145,0,11,147.0,0,3,2,0,0,0.6
7146,0,11,325.0,0,3,2,0,0,0.6
7147,0,35,24921.0,0,6,5,2,0,11.2
7148,0,35,352.0,1,2,1,0,0,5.4
7149,0,35,189.0,1,2,1,0,0,5.4
7150,0,35,217.0,0,3,2,0,0,0.6
7151,0,35,28.0,0,2,1,0,0,0.4
7152,0,35,128.0,0,2,1,0,0,0.4
7153,0,35,430.0,1,2,1,0,0,5.4
7154,0,35,156.0,0,2,1,0,0,0.4
7155,0,35,1648.0,1,1,0,0,0,5.2
7156,0,35,856.0,2,1,0,0,0,10.2
7157,0,35,611.0,1,1,0,0,0,5.2
7158,0,35,158.0,0,1,0,0,0,0.2
7159,0,35,100.0,0,1,0,0,0,0.2
7160,0,35,106.0,2,1,0,0,0,10.2
7161,0,35,338.0,1,1,0,0,0,5.2
7162,0,35,70.0,0,1,0,0,0,0.2
7163,0,35,17.0,0,1,0,0,0,0.2
7164,0,35,189.0,1,1,0,1,0,10.2
7165,0,35,330.0,1,1,0,0,0,5.2
7166,0,35,210.0,1,1,0,0,0,5.2
7167,0,35,544.0,1,1,0,1,0,10.2
7168,0,35,153.0,0,1,0,0,0,0.2
7169,0,35,590.0,0,1,0,0,0,0.2
7170,0,35,451.0,0,1,0,0,0,0.2
7171,0,35,399.0,1,1,0,0,0,5.2
7172,0,35,69.0,0,1,0,0,0,0.2
7173,0,35,107.0,1,1,0,0,0,5.2
7174,0,35,70.0,1,1,0,0,0,5.2
7175,0,35,90.0,0,1,0,0,0,0.2
7176,0,35,299.0,1,1,0,0,0,5.2
7177,0,35,822.0,0,1,0,0,0,0.2
7178,0,35,1519.0,0,1,0,0,0,0.2
7179,0,35,1730.0,1,1,0,0,0,5.2
7180,0,35,383.0,0,1,0,0,0,0.2
7181,0,35,802.0,0,1,0,0,0,0.2
7182,4,17,3840.0,0,4,3,2,0,10.8
7183,3,17,1370.0,1,3,2,0,0,5.6
7184,3,17,1894.0,0,3,2,0,0,0.6
7185,3,17,806.0,1,3,2,0,0,5.6
7186,3,17,1167.0,0,3,2,0,0,0.6
7187,2,17,3520.0,1,3,2,0,0,5.6
7188,0,17,4063.0,0,3,2,0,0,0.6
7189,0,17,1090.0,0,3,2,0,0,0.6
7190,0,17,3470.0,1,3,2,0,0,5.6
7191,0,17,1474.0,0,3,2,0,0,0.6
7192,0,17,215.0,1,3,2,0,0,5.6
7193,0,17,357.0,1,3,2,0,0,5.6
7194,0,17,48.0,0,3,2,0,0,0.6
7195,0,17,3031.0,2,3,2,0,0,10.6
7196,0,17,672.0,0,3,2,0,0,0.6
7197,0,17,1590.0,0,3,2,0,0,0.6
7198,0,17,1613.0,0,3,2,0,0,0.6
7199,1,4,374.0,1,2,1,0,0,5.4
7200,3,4,1621.0,1,2,1,0,0,5.4
7201,1,4,1065.0,1,1,0,0,0,5.2
7202,1,4,224.0,1,1,0,0,0,5.2
7203,0,10,4392.0,0,3,2,1,0,5.6
7204,0,10,33.0,0,2,1,0,0,0.4
7205,0,10,26.0,0,2,1,0,0,0.4
7206,0,10,58.0,0,2,1,0,0,0.4
7207,0,10,62.0,1,1,0,0,0,5.2
7208,0,10,28.0,0,1,0,0,0,0.2
7209,0,10,359.0,0,1,0,0,0,0.2
7210,0,10,575.0,0,1,0,0,0,0.2
7211,0,10,288.0,1,1,0,0,0,5.2
7212,0,10,89.0,0,1,0,0,0,0.2
7213,0,1,1503.0,0,2,1,2,0,10.4
7214,0,1,97.0,0,4,3,1,0,5.8
7215,0,1,248.0,0,2,1,1,0,5.4
7216,0,1,3649.0,0,3,2,7,0,35.6
7217,14,18,10645.0,0,18,17,11,0,58.6
7218,5,18,932.0,1,9,8,0,0,6.8
7219,3,18,1110.0,1,8,7,0,0,6.6
7220,0,18,735.0,0,7,6,0,0,1.4
7221,4,18,439.0,2,5,4,0,0,11.0
7222,1,18,435.0,1,7,6,0,0,6.4
7223,1,18,253.0,1,5,4,0,0,6.0
7224,0,18,72.0,0,6,5,0,0,1.2
7225,4,18,647.0,0,6,5,0,0,1.2
7226,5,18,573.0,1,6,5,1,0,11.2
7227,1,18,320.0,0,6,5,0,0,1.2
7228,6,18,597.0,1,5,4,0,0,6.0
7229,3,18,390.0,0,5,4,0,0,1.0
7230,8,18,1416.0,0,6,5,0,0,1.2
7231,4,18,1771.0,1,4,3,0,0,5.8
7232,0,18,46.0,1,5,4,0,0,6.0
7233,0,18,105.0,1,4,3,0,0,5.8
7234,0,18,45.0,0,5,4,0,0,1.0
7235,0,15,7619.0,0,4,3,0,0,0.8
7236,0,15,544.0,0,2,1,0,0,0.4
7237,0,15,1782.0,1,3,2,0,0,5.6
7238,0,15,276.0,0,2,1,0,0,0.4
7239,0,15,516.0,1,2,1,0,0,5.4
7240,0,15,163.0,0,1,0,0,0,0.2
7241,0,15,599.0,0,3,2,0,0,0.6
7242,0,15,257.0,1,3,2,0,0,5.6
7243,0,15,713.0,0,3,2,0,0,0.6
7244,0,15,598.0,1,2,1,0,0,5.4
7245,0,15,2970.0,0,3,2,0,0,0.6
7246,0,15,300.0,1,3,2,0,0,5.6
7247,0,15,17.0,0,3,2,0,0,0.6
7248,0,15,142.0,1,3,2,0,0,5.6
7249,0,15,111.0,0,3,2,0,0,0.6
7250,0,4,523.0,0,4,3,0,0,0.8
7251,0,4,396.0,0,5,4,0,0,1.0
7252,1,4,669.0,1,5,4,3,0,21.0
7253,2,4,188.0,0,5,4,0,0,1.0
7254,3,8,4219.0,0,4,3,46,0,230.8
7255,0,8,192.0,0,4,3,0,0,0.8
7256,0,8,353.0,0,4,3,0,0,0.8
7257,0,8,582.0,0,4,3,0,0,0.8
7258,0,8,206.0,1,4,3,0,0,5.8
7259,0,8,48.0,0,4,3,0,0,0.8
7260,0,8,689.0,1,4,3,0,0,5.8
7261,0,8,96.0,0,4,3,0,0,0.8
7262,6,1,9199.0,0,4,3,1,0,5.6
7263,0,1,2508.0,0,5,4,1,0,6.0
7264,22,17,14836.0,0,6,5,53,0,281.2
7265,1,17,630.0,1,4,3,0,0,5.8
7266,0,17,621.0,1,4,3,0,0,5.8
7267,0,17,536.0,0,4,3,0,0,0.8
7268,2,17,618.0,0,5,4,0,0,1.0
7269,1,17,1360.0,0,4,3,0,0,0.8
7270,0,17,98.0,0,2,1,0,0,0.4
7271,5,17,3306.0,1,2,1,0,0,5.4
7272,1,17,135.0,2,3,2,0,0,10.6
7273,2,17,2368.0,0,2,1,0,0,0.4
7274,1,17,1476.0,1,4,3,0,0,5.8
7275,1,17,2347.0,0,3,2,0,0,0.6
7276,0,17,130.0,2,4,3,0,0,10.8
7277,2,17,797.0,0,3,2,0,0,0.6
7278,0,17,292.0,0,2,1,0,0,0.4
7279,0,17,362.0,0,2,1,0,0,0.4
7280,0,17,4196.0,0,2,1,0,0,0.4
7281,9,19,4417.0,0,3,2,17,0,85.6
7282,0,19,620.0,0,2,1,0,0,0.4
7283,2,19,609.0,0,3,2,1,0,5.6
7284,0,19,293.0,0,2,1,0,0,0.4
7285,0,19,170.0,1,3,2,0,0,5.6
7286,0,19,788.0,2,2,1,0,0,10.4
7287,1,19,2375.0,1,3,2,0,0,5.6
7288,0,19,174.0,1,2,1,0,0,5.4
7289,0,19,130.0,3,3,2,0,0,15.6
7290,0,19,929.0,2,3,2,0,0,10.6
7291,0,19,316.0,1,3,2,0,0,5.6
7292,0,19,148.0,1,2,1,0,0,5.4
7293,0,19,162.0,0,3,2,0,0,0.6
7294,1,19,932.0,0,3,2,0,0,0.6
7295,0,19,215.0,0,2,1,0,0,0.4
7296,0,19,395.0,0,2,1,0,0,0.4
7297,0,19,370.0,1,3,2,0,0,5.6
7298,0,19,64.0,0,2,1,0,0,0.4
7299,1,19,223.0,0,2,1,0,0,0.4
7300,9,23,1572.0,2,5,4,0,0,11.0
7301,2,23,27.0,1,5,4,0,0,6.0
7302,0,23,50.0,0,5,4,0,0,1.0
7303,2,23,473.0,1,5,4,0,0,6.0
7304,2,23,843.0,0,3,2,0,0,0.6
7305,3,23,675.0,1,4,3,0,0,5.8
7306,0,23,244.0,0,4,3,0,0,0.8
7307,0,23,275.0,2,4,3,0,0,10.8
7308,0,23,126.0,0,4,3,0,0,0.8
7309,0,23,75.0,0,4,3,0,0,0.8
7310,7,23,2485.0,2,4,3,0,0,10.8
7311,0,23,202.0,1,4,3,0,0,5.8
7312,0,23,11.0,0,3,2,0,0,0.6
7313,1,23,198.0,2,2,1,0,0,10.4
7314,9,23,2594.0,1,2,1,0,0,5.4
7315,0,23,78.0,0,2,1,0,0,0.4
7316,2,23,748.0,2,1,0,0,0,10.2
7317,0,23,13.0,0,2,1,0,0,0.4
7318,0,23,64.0,0,2,1,0,0,0.4
7319,0,23,30.0,0,2,1,0,0,0.4
7320,0,23,343.0,1,2,1,0,0,5.4
7321,1,23,1305.0,0,3,2,0,0,0.6
7322,1,23,1622.0,0,3,2,0,0,0.6
7323,2,1,2037.0,0,3,2,1,0,5.6
7324,4,10,5512.0,0,4,3,5,0,25.8
7325,0,10,739.0,1,4,3,0,0,5.8
7326,2,10,1546.0,0,4,3,0,0,0.8
7327,2,10,1099.0,0,4,3,0,0,0.8
7328,1,10,978.0,1,4,3,0,0,5.8
7329,0,10,621.0,1,3,2,0,0,5.6
7330,0,10,123.0,0,4,3,0,0,0.8
7331,3,10,34.0,1,3,2,0,0,5.6
7332,0,10,252.0,1,3,2,0,0,5.6
7333,0,10,210.0,0,2,1,0,0,0.4
7334,5,3,1187.0,0,3,2,2,0,10.6
7335,0,3,128.0,0,2,1,0,0,0.4
7336,0,3,208.0,0,2,1,0,0,0.4
7337,18,5,6206.0,0,2,1,2,0,10.4
7338,0,5,276.0,0,2,1,0,0,0.4
7339,0,5,509.0,1,2,1,0,0,5.4
7340,0,5,81.0,0,2,1,0,0,0.4
7341,0,5,91.0,0,1,0,0,0,0.2
7342,0,2,491.0,0,3,2,0,0,0.6
7343,0,2,257.0,0,2,1,0,0,0.4
7344,11,10,4624.0,0,2,1,13,0,65.4
7345,2,10,644.0,0,2,1,0,0,0.4
7346,3,10,51.0,1,2,1,0,0,5.4
7347,2,10,910.0,0,2,1,0,0,0.4
7348,0,10,27.0,0,1,0,0,0,0.2
7349,2,10,1897.0,1,2,1,0,0,5.4
7350,0,10,166.0,1,1,0,0,0,5.2
7351,0,10,58.0,1,2,1,0,0,5.4
7352,0,10,26.0,0,1,0,0,0,0.2
7353,2,10,1053.0,0,2,1,0,0,0.4
7354,5,4,6189.0,0,10,9,6,0,32.0
7355,2,4,1000.0,1,5,4,0,0,6.0
7356,0,4,325.0,1,6,5,0,0,6.2
7357,0,4,238.0,0,4,3,0,0,0.8
7358,2,5,2635.0,0,3,2,3,0,15.4
7359,0,5,575.0,1,3,2,0,0,5.4
7360,0,5,509.0,0,3,2,0,0,0.4
7361,1,5,553.0,1,2,1,0,0,5.2
7362,0,5,36.0,0,2,1,0,0,0.2
7363,0,4,627.0,0,1,0,0,0,0.2
7364,3,4,1207.0,0,1,0,0,0,0.2
7365,0,4,186.0,0,2,1,0,0,0.4
7366,3,4,1616.0,0,1,0,0,0,0.2
7367,8,7,5035.0,0,3,2,2,0,10.6
7368,1,7,159.0,0,2,1,0,0,0.4
7369,4,7,1935.0,1,3,2,0,0,5.6
7370,0,7,167.0,0,1,0,0,0,0.2
7371,1,7,1863.0,1,1,0,0,0,5.2
7372,3,7,72.0,1,1,0,0,0,5.2
7373,2,7,707.0,0,1,0,0,0,0.2
7374,6,2,5720.0,0,3,2,33,0,165.6
7375,0,2,310.0,0,3,2,0,0,0.6
7376,7,2,4665.0,0,2,1,47,0,235.4
7377,0,2,340.0,0,1,0,1,0,5.2
7378,10,13,6423.0,0,3,2,2,0,55.6
7379,2,13,38.0,1,3,2,0,0,5.6
7380,4,13,44.0,0,4,3,0,0,0.8
7381,3,13,291.0,1,4,3,0,0,5.8
7382,0,13,80.0,0,3,2,1,0,5.6
7383,4,13,1461.0,1,3,2,0,0,5.6
7384,4,13,723.0,0,2,1,3,0,15.4
7385,4,13,858.0,2,4,3,0,0,10.8
7386,1,13,419.0,0,4,3,0,0,0.8
7387,3,13,576.0,0,3,2,0,0,45.6
7388,5,13,1588.0,1,4,3,0,0,5.8
7389,6,13,954.0,0,2,1,0,0,0.4
7390,4,13,901.0,0,3,2,0,0,0.6
7391,4,7,5889.0,0,6,5,5,0,26.2
7392,0,7,770.0,0,5,4,0,0,16.0
7393,2,7,1955.0,0,3,2,0,0,0.6
7394,1,7,902.0,0,2,1,0,0,0.4
7395,2,7,1696.0,1,2,1,0,0,5.4
7396,2,7,1092.0,0,2,1,0,0,0.4
7397,3,7,1186.0,0,2,1,0,0,0.4
7398,0,2,9023.0,0,2,1,1,0,5.4
7399,0,2,405.0,0,2,1,0,0,0.4
7400,6,4,4178.0,0,3,2,3,0,15.6
7401,0,4,174.0,0,2,1,0,0,0.4
7402,3,4,713.0,0,2,1,0,0,0.4
7403,2,4,495.0,0,1,0,0,0,0.2
7404,0,1,135.0,0,1,0,6,0,30.2
7405,5,4,2464.0,0,2,1,2,0,10.4
7406,2,4,269.0,0,2,1,0,0,0.4
7407,3,4,1401.0,0,2,1,0,0,0.4
7408,1,4,1472.0,0,1,0,0,0,0.2
7409,4,1,459.0,0,3,2,0,0,0.6
7410,7,6,3985.0,0,3,2,2,0,10.6
7411,2,6,438.0,0,4,3,0,0,0.8
7412,5,6,1972.0,0,3,2,0,0,0.6
7413,2,6,789.0,0,3,2,0,0,0.6
7414,1,6,932.0,1,3,2,0,0,5.6
7415,1,6,387.0,0,2,1,0,0,0.4
7416,2,1,500.0,0,2,1,0,0,0.4
7417,5,4,5866.0,0,2,1,5,0,25.4
7418,0,4,425.0,0,2,1,0,0,0.4
7419,2,4,526.0,0,3,2,0,0,0.6
7420,2,4,1016.0,0,2,1,0,0,0.4
7421,0,2,6925.0,0,4,3,53,0,265.8
7422,0,2,294.0,0,4,3,0,0,0.8
7423,0,2,3071.0,0,6,5,3,0,16.2
7424,0,2,275.0,0,4,3,2,0,10.8
7425,0,1,78.0,0,2,1,0,0,0.4
7426,0,3,1389.0,0,3,2,2,0,10.6
7427,0,3,7.0,1,3,2,0,0,5.6
7428,0,3,760.0,0,3,2,0,0,0.6
7429,18,17,3707.0,0,7,6,17,0,86.4
7430,3,17,393.0,1,6,5,0,0,6.2
7431,6,17,1239.0,1,6,5,0,0,6.2
7432,0,17,223.0,0,2,1,0,0,0.4
7433,2,17,30.0,0,2,1,0,0,0.4
7434,5,17,288.0,0,2,1,0,0,0.4
7435,0,17,109.0,0,2,1,0,0,0.4
7436,5,17,332.0,1,2,1,0,0,5.4
7437,4,17,32.0,0,2,1,0,0,0.4
7438,2,17,46.0,1,2,1,0,0,5.4
7439,1,17,32.0,1,2,1,0,0,5.4
7440,1,17,257.0,0,2,1,0,0,0.4
7441,3,17,552.0,1,2,1,0,0,5.4
7442,0,17,119.0,0,2,1,0,0,0.4
7443,0,17,837.0,0,2,1,0,0,0.4
7444,0,17,345.0,0,2,1,0,0,0.4
7445,0,17,79.0,0,2,1,0,0,0.4
7446,0,1,27.0,0,2,1,0,0,0.4
7447,57,6,34217.0,0,13,12,14,0,72.6
7448,0,6,222.0,1,7,6,0,0,6.4
7449,0,6,418.0,1,6,5,0,0,6.2
7450,0,6,183.0,0,5,4,0,0,1.0
7451,0,6,189.0,1,5,4,0,0,6.0
7452,0,6,89.0,0,5,4,0,0,1.0
7453,19,19,7135.0,0,10,9,19,0,97.0
7454,5,19,1404.0,0,5,4,0,0,1.0
7455,4,19,522.0,0,5,4,0,0,1.0
7456,5,19,1096.0,3,5,4,0,0,16.0
7457,2,19,799.0,0,2,1,0,0,0.4
7458,4,19,1666.0,0,3,2,0,0,0.6
7459,2,19,238.0,0,3,2,0,0,0.6
7460,1,19,11.0,0,3,2,0,0,0.6
7461,0,19,138.0,0,2,1,0,0,0.4
7462,4,19,1179.0,1,2,1,0,0,5.4
7463,0,19,179.0,0,1,0,0,0,0.2
7464,2,19,608.0,0,2,1,0,0,0.4
7465,0,19,431.0,0,2,1,0,0,0.4
7466,1,19,260.0,1,2,1,0,0,5.4
7467,1,19,601.0,2,1,0,0,0,10.2
7468,0,19,288.0,0,1,0,0,0,0.2
7469,2,19,526.0,0,1,0,0,0,0.2
7470,1,19,248.0,0,1,0,0,0,0.2
7471,3,19,1193.0,0,1,0,1,0,5.2
7472,6,4,6684.0,0,4,3,1,0,5.8
7473,3,4,486.0,0,4,3,0,0,0.8
7474,0,4,196.0,0,4,3,0,0,0.8
7475,0,4,245.0,0,4,3,0,0,0.8
7476,0,2,1192.0,0,4,3,1,0,20.8
7477,0,2,174.0,0,4,3,0,0,0.8
7478,3,11,2099.0,0,5,4,4,0,21.0
7479,3,11,1210.0,0,5,4,0,0,1.0
7480,3,11,1250.0,0,4,3,0,0,0.8
7481,1,11,579.0,0,3,2,0,0,0.6
7482,2,11,556.0,1,3,2,0,0,5.6
7483,0,11,292.0,0,3,2,0,0,0.6
7484,0,11,7.0,1,3,2,0,0,5.6
7485,1,11,251.0,0,3,2,0,0,0.6
7486,0,11,3773.0,0,3,2,0,0,0.6
7487,0,11,79.0,0,3,2,0,0,0.6
7488,0,11,323.0,0,3,2,0,0,0.6
7489,9,6,5329.0,0,5,4,4,0,21.0
7490,0,6,419.0,1,2,1,0,0,5.4
7491,1,6,855.0,0,3,2,0,0,0.6
7492,0,6,240.0,0,2,1,0,0,0.4
7493,0,6,145.0,0,2,1,0,0,0.4
7494,0,6,615.0,0,1,0,0,0,0.2
7495,11,3,7426.0,0,4,3,1,0,5.8
7496,0,3,517.0,0,3,2,0,0,0.6
7497,0,3,988.0,0,4,3,0,0,0.8
7498,0,2,11671.0,0,3,2,1,0,5.6
7499,0,2,357.0,0,2,1,0,0,0.4
7500,0,2,301.0,1,5,4,0,0,6.0
7501,0,2,188.0,0,4,3,0,0,0.8
7502,3,4,1030.0,0,4,3,0,0,0.8
7503,0,4,354.0,0,4,3,0,0,0.8
7504,0,4,881.0,0,3,2,0,0,0.6
7505,9,4,3665.0,0,4,3,0,0,0.8
7506,12,9,2781.0,0,5,4,1,0,6.0
7507,0,9,297.0,0,2,1,0,0,0.4
7508,0,9,330.0,0,1,0,0,0,0.2
7509,6,9,2065.0,1,2,1,0,0,5.4
7510,0,9,320.0,0,1,0,0,0,0.2
7511,1,9,162.0,0,1,0,0,0,0.2
7512,2,9,560.0,0,2,1,0,0,0.4
7513,0,9,34.0,0,1,0,0,0,0.2
7514,1,9,313.0,0,1,0,0,0,0.2
7515,0,2,400.0,0,2,1,0,0,0.4
7516,0,2,43.0,0,3,2,0,0,0.6
7517,0,3,6086.0,0,2,1,3,0,15.4
7518,0,3,814.0,0,2,1,0,0,0.4
7519,0,3,84.0,0,2,1,0,0,0.4
7520,5,5,6974.0,0,4,3,1,0,5.6
7521,0,5,7.0,1,4,3,0,0,5.6
7522,3,5,1489.0,0,4,3,0,0,0.6
7523,2,5,487.0,0,3,2,0,0,0.4
7524,1,5,7.0,0,3,2,0,0,0.4
7525,0,2,9067.0,0,2,1,1,0,5.4
7526,0,2,1029.0,0,2,1,0,0,0.4
7527,5,5,5430.0,0,4,3,2,0,10.8
7528,0,5,342.0,0,3,2,0,0,0.6
7529,0,5,736.0,0,3,2,0,0,0.6
7530,0,5,41.0,0,2,1,0,0,0.4
7531,0,5,65.0,0,2,1,0,0,0.4
7532,9,7,5581.0,0,3,2,1,0,5.4
7533,0,7,182.0,0,3,2,0,0,0.4
7534,2,7,539.0,0,3,2,0,0,0.4
7535,2,7,981.0,0,2,1,0,0,0.2
7536,2,7,188.0,0,2,1,0,0,0.2
7537,2,7,487.0,0,2,1,0,0,0.2
7538,3,7,1235.0,0,2,1,0,0,0.2
7539,11,5,8514.0,0,2,1,0,0,0.4
7540,1,5,552.0,1,2,1,0,0,5.4
7541,2,5,650.0,0,2,1,0,0,0.4
7542,0,5,386.0,0,2,1,2,0,10.4
7543,2,5,778.0,0,2,1,0,0,0.4
7544,0,3,1002.0,1,4,3,0,0,5.8
7545,0,3,95.0,2,2,1,0,0,10.4
7546,1,3,17.0,0,3,2,1,0,5.6
7547,0,3,637.0,1,2,1,0,0,5.4
7548,0,3,511.0,0,1,0,0,0,0.2
7549,0,3,113.0,0,1,0,0,0,0.2
7550,0,3,4358.0,0,5,4,2,0,11.0
7551,0,3,364.0,1,2,1,0,0,5.4
7552,0,3,107.0,0,1,0,0,0,0.2
7553,14,22,2764.0,0,11,10,9,0,92.2
7554,5,22,961.0,2,9,8,0,0,11.8
7555,5,22,977.0,1,10,9,0,0,7.0
7556,0,22,323.0,1,8,7,0,0,6.6
7557,0,22,67.0,0,8,7,1,0,6.6
7558,10,22,2542.0,1,8,7,0,0,6.6
7559,2,22,255.0,0,8,7,0,0,1.6
7560,1,22,150.0,1,8,7,0,0,6.6
7561,0,22,239.0,0,8,7,0,0,1.6
7562,3,22,747.0,1,6,5,0,0,6.2
