,annotations,posts_in_topic,char_count,reply_count,reads,readers_count,incoming_link_count,quote_count,score,source_username,source_username
5174,0,1,2918.0,0,8,7,3,0,16.6,anon3585693540,anon3585693540
5175,0,5,4419.0,0,13,12,268,0,1342.6,anon797389185,anon797389185
5176,0,5,586.0,1,12,11,0,0,22.4,anon241219415,anon241219415
5177,0,5,1053.0,0,9,8,0,0,1.8,anon1042140873,anon1042140873
5178,0,5,1049.0,1,10,9,0,0,7.0,anon1042140873,anon1042140873
5179,0,5,355.0,0,9,8,1,0,21.8,anon797389185,anon797389185
5180,0,1,1802.0,0,9,8,6,0,33.8,anon3585693540,anon3585693540
5181,1,12,7695.0,0,26,25,9,0,97.2,anon183123413,anon183123413
5182,0,12,1172.0,1,24,23,0,0,9.8,anon360117346,anon360117346
5183,0,12,616.0,0,24,23,0,0,4.8,anon183123413,anon183123413
5184,0,12,1444.0,1,23,22,0,0,9.6,anon3640972711,anon3640972711
5185,0,12,502.0,1,19,18,1,0,13.8,anon183123413,anon183123413
5186,0,12,470.0,0,21,20,0,0,49.2,anon3640972711,anon3640972711
5187,0,12,1210.0,1,20,19,0,0,9.0,anon241219415,anon241219415
5188,0,12,1053.0,0,19,18,0,0,48.8,anon183123413,anon183123413
5189,0,12,926.0,1,18,17,0,0,53.6,anon147599227,anon147599227
5190,0,12,1168.0,0,15,14,0,0,48.0,anon183123413,anon183123413
5191,0,12,1034.0,0,15,14,0,0,48.0,anon2992020821,anon2992020821
5192,0,12,126.0,0,14,13,1,0,7.8,anon360117346,anon360117346
5193,0,15,8474.0,0,31,30,77,0,541.2,anon3772852920,anon3772852920
5194,0,15,183.0,0,24,23,1,0,9.8,anon147599227,anon147599227
5195,0,15,893.0,1,24,23,0,0,9.8,anon241219415,anon241219415
5196,0,15,758.0,1,22,21,0,0,69.4,anon1623833156,anon1623833156
5197,0,15,76.0,0,21,20,0,0,4.2,anon145376496,anon145376496
5198,0,15,190.0,1,22,21,0,0,9.4,anon241219415,anon241219415
5199,0,15,1438.0,0,19,18,0,0,3.8,anon1623833156,anon1623833156
5200,0,15,456.0,1,18,17,0,0,23.6,anon3839932530,anon3839932530
5201,0,15,214.0,1,18,17,1,0,13.6,anon1623833156,anon1623833156
5202,0,15,195.0,0,15,14,1,0,8.0,anon3839932530,anon3839932530
5203,0,15,726.0,0,14,13,1,0,7.8,anon3772852920,anon3772852920
5204,0,15,172.0,0,13,12,1,0,7.6,anon224456481,anon224456481
5205,0,15,1078.0,1,11,10,0,0,7.2,anon502447327,anon502447327
5206,0,15,290.0,0,10,9,1,0,7.0,anon797389185,anon797389185
5207,0,15,747.0,0,9,8,1,0,6.8,anon360117346,anon360117346
5208,0,12,10824.0,1,20,19,120,0,909.0,anon3902277354,anon3902277354
5209,0,12,168.0,1,19,18,0,0,68.8,anon3902277354,anon3902277354
5210,0,12,79.0,0,19,18,3,0,48.8,anon797389185,anon797389185
5211,0,12,2127.0,1,19,18,0,0,83.8,anon1442150131,anon1442150131
5212,0,12,315.0,0,16,15,1,0,68.2,anon1442150131,anon1442150131
5213,0,12,954.0,1,14,13,1,1,57.8,anon3902277354,anon3902277354
5214,0,12,1937.0,0,13,12,4,1,82.6,anon360117346,anon360117346
5215,0,12,2198.0,2,11,10,0,1,57.2,anon4138993108,anon4138993108
5216,0,12,79.0,0,10,9,0,0,2.0,anon797389185,anon797389185
5217,0,12,740.0,1,10,9,0,0,52.0,anon3902277354,anon3902277354
5218,0,12,514.0,0,10,9,0,1,92.0,anon3902277354,anon3902277354
5219,0,12,458.0,0,7,6,1,0,6.4,anon360117346,anon360117346
5220,0,33,1299.0,0,29,28,58,0,295.8,anon241219415,anon241219415
5221,0,33,651.0,1,27,26,0,0,10.4,anon2302785458,anon2302785458
5222,0,33,148.0,0,25,24,0,0,5.0,anon241219415,anon241219415
5223,0,33,1259.0,0,24,23,1,0,9.8,anon2921683176,anon2921683176
5224,0,33,140.0,3,22,21,0,0,19.4,anon3402179560,anon3402179560
5225,0,33,1279.0,0,22,21,0,0,4.4,anon2921683176,anon2921683176
5226,0,33,2034.0,0,22,21,0,0,4.4,anon241219415,anon241219415
5227,0,33,2914.0,0,21,20,1,0,54.2,anon2302785458,anon2302785458
5228,0,33,53.0,0,21,20,0,0,4.2,anon2921683176,anon2921683176
5229,0,33,1437.0,3,20,19,1,0,24.0,anon2921683176,anon2921683176
5230,0,33,168.0,0,18,17,0,0,3.6,anon241219415,anon241219415
5231,0,33,835.0,2,18,17,0,0,13.6,anon2302785458,anon2302785458
5232,0,33,460.0,1,19,18,0,0,8.8,anon241219415,anon241219415
5233,0,33,1237.0,0,18,17,0,0,3.6,anon2921683176,anon2921683176
5234,0,33,1504.0,1,19,18,1,0,13.8,anon2921683176,anon2921683176
5235,0,33,125.0,0,17,16,0,0,18.4,anon241219415,anon241219415
5236,0,33,3619.0,1,16,15,0,0,23.2,anon4138993108,anon4138993108
5237,0,33,1221.0,0,17,16,0,0,3.4,anon241219415,anon241219415
5238,0,33,588.0,1,18,17,4,0,28.6,anon2302785458,anon2302785458
5239,0,33,472.0,1,18,17,0,0,8.6,anon2921683176,anon2921683176
5240,0,33,173.0,2,14,13,1,0,17.8,anon2921683176,anon2921683176
5241,0,33,95.0,0,13,12,0,0,17.6,anon241219415,anon241219415
5242,0,33,702.0,0,12,11,0,0,17.4,anon3103495327,anon3103495327
5243,0,33,606.0,2,11,10,0,0,12.2,anon2302785458,anon2302785458
5244,0,33,627.0,1,11,10,0,0,7.2,anon2921683176,anon2921683176
5245,0,33,1504.0,1,12,11,0,0,67.4,anon1435925739,anon1435925739
5246,0,33,1026.0,2,12,11,1,0,17.4,anon2302785458,anon2302785458
5247,0,33,133.0,1,12,11,1,0,12.4,anon241219415,anon241219415
5248,0,33,2997.0,0,12,11,1,0,52.4,anon4196090195,anon4196090195
5249,0,33,206.0,1,12,11,0,0,7.4,anon4196090195,anon4196090195
5250,0,33,778.0,1,13,12,1,0,12.6,anon2302785458,anon2302785458
5251,0,33,507.0,0,13,12,1,0,7.6,anon2921683176,anon2921683176
5252,0,33,73.0,0,11,10,1,0,22.2,anon1435925739,anon1435925739
5253,0,5,1607.0,0,16,15,7,0,143.2,anon3179043676,anon3179043676
5254,0,5,111.0,1,16,15,1,0,13.2,anon2302785458,anon2302785458
5255,0,5,532.0,0,14,13,1,0,97.8,anon3179043676,anon3179043676
5256,0,5,328.0,1,14,13,1,0,27.8,anon241219415,anon241219415
5257,0,5,257.0,0,12,11,1,0,52.4,anon3179043676,anon3179043676
5258,0,3,1177.0,1,13,12,3,0,127.6,anon2302785458,anon2302785458
5259,0,3,385.0,1,12,11,1,1,57.4,anon241219415,anon241219415
5260,0,3,84.0,0,10,9,1,0,7.0,anon241219415,anon241219415
5261,0,11,1149.0,0,23,22,6,0,109.6,anon4110704040,anon4110704040
5262,0,11,198.0,0,21,20,0,0,19.2,anon147599227,anon147599227
5263,0,11,123.0,1,20,19,0,0,24.0,anon241219415,anon241219415
5264,0,11,1461.0,1,19,18,0,0,128.8,anon125867087,anon125867087
5265,0,11,885.0,1,17,16,0,0,8.4,anon4110704040,anon4110704040
5266,0,11,217.0,0,16,15,0,0,3.2,anon4110704040,anon4110704040
5267,0,11,1054.0,0,16,15,0,0,63.2,anon241219415,anon241219415
5268,0,11,450.0,0,17,16,0,0,3.4,anon4110704040,anon4110704040
5269,0,11,692.0,1,12,11,1,0,12.4,anon797389185,anon797389185
5270,0,11,176.0,0,12,11,1,0,7.4,anon4208221652,anon4208221652
5271,0,11,101.0,0,10,9,1,0,7.0,anon4110704040,anon4110704040
5272,0,1,1368.0,0,14,13,7,0,52.8,anon3585693540,anon3585693540
5273,0,1,1760.0,0,13,12,8,0,42.6,anon3585693540,anon3585693540
5274,0,1,1858.0,0,14,13,3,0,17.8,anon241219415,anon241219415
5275,0,1,2288.0,0,17,16,3,0,18.4,anon147599227,anon147599227
5276,0,1,746.0,0,10,9,2,0,12.0,anon1623833156,anon1623833156
5277,0,1,3439.0,0,11,10,3,0,17.2,anon3585693540,anon3585693540
5278,0,1,971.0,0,11,10,5,0,27.2,anon3585693540,anon3585693540
5279,0,1,606.0,0,10,9,4,0,22.0,anon3585693540,anon3585693540
5280,0,5,1080.0,0,18,17,1,0,113.6,anon3333908271,anon3333908271
5281,0,5,15.0,0,17,16,0,0,3.4,anon147599227,anon147599227
5282,0,5,275.0,1,16,15,0,0,53.2,anon241219415,anon241219415
5283,0,5,567.0,0,9,8,0,0,1.8,anon502447327,anon502447327
5284,0,5,316.0,0,5,4,2,0,11.0,anon797389185,anon797389185
5285,0,1,1525.0,0,9,8,6,0,31.8,anon3640972711,anon3640972711
5286,0,1,1907.0,0,12,11,7,0,37.4,anon3585693540,anon3585693540
5287,0,9,790.0,0,21,20,4,0,114.2,anon3839932530,anon3839932530
5288,0,9,52.0,0,21,20,1,0,9.2,anon797389185,anon797389185
5289,0,9,189.0,1,18,17,1,0,13.6,anon3719516189,anon3719516189
5290,0,9,255.0,0,15,14,0,0,63.0,anon1042140873,anon1042140873
5291,0,9,148.0,0,14,13,0,0,2.8,anon3839932530,anon3839932530
5292,0,9,370.0,2,14,13,0,0,42.8,anon4037617832,anon4037617832
5293,0,9,34.0,0,13,12,0,0,2.6,anon1042140873,anon1042140873
5294,0,9,116.0,0,12,11,0,0,2.4,anon147599227,anon147599227
5295,0,9,255.0,0,8,7,1,0,6.6,anon3839932530,anon3839932530
5296,20,11,5719.0,0,22,21,11,0,61.4,anon2893946740,anon2893946740
5297,4,11,863.0,0,19,18,0,0,3.8,anon2302785458,anon2302785458
5298,0,11,973.0,0,19,18,1,0,8.8,anon360117346,anon360117346
5299,0,11,1905.0,1,14,13,2,0,17.8,anon2302785458,anon2302785458
5300,0,11,583.0,1,10,9,0,0,52.0,anon4094544373,anon4094544373
5301,0,11,733.0,0,11,10,2,0,27.2,anon2302785458,anon2302785458
5302,0,11,1885.0,1,10,9,1,0,12.0,anon2302785458,anon2302785458
5303,0,11,928.0,1,9,8,0,0,51.8,anon4094544373,anon4094544373
5304,0,11,414.0,1,9,8,0,0,6.8,anon3995249839,anon3995249839
5305,0,11,186.0,0,8,7,0,0,1.6,anon2302785458,anon2302785458
5306,0,11,237.0,0,8,7,0,0,1.6,anon2302785458,anon2302785458
5307,17,14,5970.0,0,13,12,12,0,167.6,anon147599227,anon147599227
5308,0,14,181.0,0,9,8,0,0,1.8,anon241219415,anon241219415
5309,3,14,913.0,0,11,10,0,0,2.2,anon1059784218,anon1059784218
5310,4,14,1357.0,0,10,9,0,0,2.0,anon93982648,anon93982648
5311,1,14,544.0,0,8,7,0,0,1.6,anon567906217,anon567906217
5312,2,14,952.0,1,7,6,0,0,6.4,anon125867087,anon125867087
5313,3,14,959.0,0,6,5,0,0,1.2,anon241219415,anon241219415
5314,2,14,433.0,1,7,6,0,0,6.4,anon93982648,anon93982648
5315,2,14,684.0,0,6,5,0,0,1.2,anon125867087,anon125867087
5316,3,14,531.0,0,6,5,0,0,1.2,anon125867087,anon125867087
5317,4,14,1158.0,0,7,6,0,0,1.4,anon93982648,anon93982648
5318,2,14,1363.0,0,8,7,0,0,1.6,anon125867087,anon125867087
5319,0,14,47.0,0,8,7,0,0,1.6,anon125867087,anon125867087
5320,0,14,87.0,0,6,5,0,0,1.2,anon4037617832,anon4037617832
5321,0,2,3096.0,0,10,9,4,0,67.0,anon4037617832,anon4037617832
5322,0,2,1011.0,0,8,7,0,0,1.6,anon241219415,anon241219415
5323,0,7,3859.0,0,13,12,42,0,377.6,anon2966574558,anon2966574558
5324,0,7,77.0,0,10,9,0,0,32.0,anon1648820241,anon1648820241
5325,0,7,412.0,1,9,8,17,0,106.8,anon2302785458,anon2302785458
5326,0,7,275.0,1,7,6,0,0,36.4,anon241219415,anon241219415
5327,0,7,511.0,0,5,4,0,0,16.0,anon2966574558,anon2966574558
5328,0,7,432.0,0,5,4,0,0,16.0,anon2966574558,anon2966574558
5329,0,7,3096.0,0,4,3,40,0,200.8,anon2966574558,anon2966574558
5330,0,4,3844.0,0,18,17,2,0,193.6,anon1152307989,anon1152307989
5331,0,4,450.0,0,13,12,1,0,37.6,anon360117346,anon360117346
5332,0,4,435.0,0,11,10,1,0,22.2,anon241219415,anon241219415
5333,0,4,34.0,0,9,8,1,0,6.8,anon125867087,anon125867087
5334,0,32,3407.0,0,59,58,35,0,306.8,anon147599227,anon147599227
5335,0,32,752.0,2,51,50,0,0,35.2,anon360117346,anon360117346
5336,0,32,302.0,0,49,48,5,0,49.8,anon147599227,anon147599227
5337,0,32,1347.0,1,44,43,1,0,18.8,anon360117346,anon360117346
5338,0,32,549.0,1,38,37,2,0,22.6,anon4138993108,anon4138993108
5339,0,32,419.0,0,35,34,0,0,7.0,anon147599227,anon147599227
5340,0,32,403.0,1,32,31,0,0,11.4,anon4138993108,anon4138993108
5341,0,32,81.0,1,31,30,0,0,101.2,anon2508829598,anon2508829598
5342,0,32,290.0,1,29,28,0,0,55.8,anon536051902,anon536051902
5343,0,32,329.0,0,28,27,0,0,5.6,anon360117346,anon360117346
5344,0,32,326.0,0,25,24,3,0,20.0,anon360117346,anon360117346
5345,0,32,141.0,0,25,24,0,0,5.0,anon797389185,anon797389185
5346,0,32,685.0,1,20,19,1,0,29.0,anon1241639308,anon1241639308
5347,0,32,111.0,0,17,16,0,0,18.4,anon125867087,anon125867087
5348,0,32,299.0,1,15,14,0,0,98.0,anon4037617832,anon4037617832
5349,0,32,848.0,0,17,16,2,0,13.4,anon360117346,anon360117346
5350,0,32,282.0,1,18,17,0,0,8.6,anon183123413,anon183123413
5351,0,32,1038.0,1,17,16,1,0,58.4,anon241219415,anon241219415
5352,0,32,271.0,1,17,16,0,0,8.4,anon360117346,anon360117346
5353,0,32,91.0,1,16,15,0,0,8.2,anon241219415,anon241219415
5354,0,32,25.0,1,16,15,0,0,8.2,anon360117346,anon360117346
5355,0,32,50.0,1,16,15,0,0,8.2,anon3640972711,anon3640972711
5356,0,32,189.0,0,15,14,0,0,3.0,anon360117346,anon360117346
5357,0,32,89.0,1,15,14,0,0,8.0,anon183123413,anon183123413
5358,0,32,129.0,1,14,13,0,0,7.8,anon241219415,anon241219415
5359,0,32,190.0,1,14,13,0,0,7.8,anon797389185,anon797389185
5360,0,32,1083.0,2,15,14,0,0,13.0,anon360117346,anon360117346
5361,0,32,152.0,0,14,13,0,0,47.8,anon183123413,anon183123413
5362,0,32,265.0,2,12,11,0,0,12.4,anon797389185,anon797389185
5363,0,32,627.0,0,10,9,0,0,2.0,anon360117346,anon360117346
5364,0,32,256.0,0,10,9,1,0,7.0,anon360117346,anon360117346
5365,0,32,164.0,0,10,9,1,0,7.0,anon797389185,anon797389185
5366,7,5,2120.0,0,15,14,61,0,338.0,anon2992020821,anon2992020821
5367,0,5,447.0,1,11,10,0,0,7.2,anon3087665822,anon3087665822
5368,0,5,360.0,0,13,12,1,0,7.6,anon2992020821,anon2992020821
5369,0,5,1443.0,0,9,8,0,0,1.8,anon2650578858,anon2650578858
5370,0,5,21.0,0,6,5,1,0,6.2,anon3772852920,anon3772852920
5371,5,40,2382.0,0,18,17,31,0,203.6,anon848149982,anon848149982
5372,0,40,489.0,0,14,13,0,0,2.8,anon360117346,anon360117346
5373,0,40,85.0,0,14,13,0,0,2.8,anon848149982,anon848149982
5374,0,40,1105.0,0,14,13,0,0,2.8,anon848149982,anon848149982
5375,0,40,1268.0,0,16,15,0,0,18.2,anon2302785458,anon2302785458
5376,0,40,833.0,0,15,14,0,0,3.0,anon4196090195,anon4196090195
5377,0,40,158.0,0,15,14,0,0,3.0,anon4196090195,anon4196090195
5378,0,40,1095.0,0,15,14,1,0,8.0,anon848149982,anon848149982
5379,0,40,1906.0,1,15,14,0,0,8.0,anon2302785458,anon2302785458
5380,0,40,512.0,2,14,13,0,0,72.8,anon3535633915,anon3535633915
5381,0,40,90.0,0,15,14,0,0,3.0,anon360117346,anon360117346
5382,0,40,61.0,1,15,14,0,0,23.0,anon2302785458,anon2302785458
5383,0,40,870.0,1,18,17,0,0,8.6,anon2302785458,anon2302785458
5384,0,40,1671.0,2,16,15,2,0,23.2,anon2302785458,anon2302785458
5385,0,40,1207.0,0,15,14,0,0,3.0,anon125867087,anon125867087
5386,0,40,812.0,0,13,12,0,0,2.6,anon125867087,anon125867087
5387,0,40,4.0,0,13,12,0,0,17.6,anon1037033864,anon1037033864
5388,0,40,156.0,0,13,12,0,0,2.6,anon797389185,anon797389185
5389,0,40,271.0,1,12,11,0,0,7.4,anon4196090195,anon4196090195
5390,0,40,101.0,0,12,11,0,0,2.4,anon4196090195,anon4196090195
5391,0,40,289.0,2,10,9,0,0,12.0,anon2302785458,anon2302785458
5392,0,40,617.0,1,11,10,1,0,12.2,anon4196090195,anon4196090195
5393,0,40,678.0,1,10,9,0,0,22.0,anon2302785458,anon2302785458
5394,0,40,34.0,1,10,9,0,0,7.0,anon4196090195,anon4196090195
5395,0,40,343.0,1,11,10,2,0,32.2,anon4196090195,anon4196090195
5396,0,40,106.0,0,10,9,0,0,17.0,anon2302785458,anon2302785458
5397,0,40,11.0,0,10,9,1,0,22.0,anon2302785458,anon2302785458
5398,0,40,941.0,0,10,9,0,0,2.0,anon4196090195,anon4196090195
5399,0,40,322.0,1,9,8,0,0,6.8,anon4196090195,anon4196090195
5400,0,40,230.0,0,10,9,0,0,17.0,anon2302785458,anon2302785458
5401,0,40,252.0,0,10,9,0,0,2.0,anon4196090195,anon4196090195
5402,0,40,92.0,1,8,7,1,0,11.6,anon3535633915,anon3535633915
5403,0,40,152.0,3,8,7,1,0,21.6,anon2302785458,anon2302785458
5404,0,40,1813.0,0,9,8,2,0,11.8,anon4196090195,anon4196090195
5405,0,40,788.0,0,9,8,1,0,21.8,anon4196090195,anon4196090195
5406,0,40,220.0,1,8,7,1,0,56.6,anon4196090195,anon4196090195
5407,0,40,393.0,0,7,6,1,0,6.4,anon4196090195,anon4196090195
5408,0,40,503.0,1,8,7,1,0,11.6,anon4196090195,anon4196090195
5409,0,40,307.0,1,7,6,1,0,11.4,anon2302785458,anon2302785458
5410,0,40,452.0,0,8,7,3,0,16.6,anon4196090195,anon4196090195
5411,16,9,6004.0,0,12,11,80,0,417.4,anon2009150124,anon2009150124
5412,2,9,1023.0,1,12,11,1,0,12.4,anon241219415,anon241219415
5413,9,9,3108.0,1,11,10,1,0,12.2,anon2009150124,anon2009150124
5414,2,9,875.0,1,10,9,0,0,7.0,anon241219415,anon241219415
5415,0,9,547.0,0,10,9,0,0,2.0,anon360117346,anon360117346
5416,0,9,784.0,0,8,7,0,0,1.6,anon178779839,anon178779839
5417,0,9,2668.0,1,6,5,0,0,51.2,anon2650578858,anon2650578858
5418,0,9,5.0,1,5,4,2,0,16.0,anon360117346,anon360117346
5419,0,9,930.0,0,5,4,1,0,51.0,anon2650578858,anon2650578858
5420,0,1,5352.0,0,13,12,12,0,122.6,anon4138993108,anon4138993108
5421,6,18,3885.0,0,28,27,18,0,155.6,anon4138993108,anon4138993108
5422,2,18,385.0,0,24,23,0,0,4.8,anon2302785458,anon2302785458
5423,0,18,522.0,1,23,22,0,0,9.6,anon3902277354,anon3902277354
5424,0,18,381.0,0,20,19,0,0,4.0,anon360117346,anon360117346
5425,0,18,561.0,0,18,17,0,0,3.6,anon360117346,anon360117346
5426,0,18,629.0,1,17,16,0,0,8.4,anon1435925739,anon1435925739
5427,0,18,234.0,2,17,16,0,0,13.4,anon4138993108,anon4138993108
5428,0,18,660.0,0,18,17,0,0,3.6,anon360117346,anon360117346
5429,0,18,529.0,1,17,16,0,0,53.4,anon360117346,anon360117346
5430,0,18,101.0,1,16,15,0,0,8.2,anon2302785458,anon2302785458
5431,0,18,60.0,1,16,15,0,0,8.2,anon360117346,anon360117346
5432,0,18,88.0,0,16,15,1,0,53.2,anon2302785458,anon2302785458
5433,0,18,459.0,1,11,10,0,0,7.2,anon1435925739,anon1435925739
5434,0,18,360.0,0,10,9,0,0,32.0,anon360117346,anon360117346
5435,0,18,42.0,0,10,9,0,0,2.0,anon1435925739,anon1435925739
5436,0,18,240.0,0,10,9,1,0,7.0,anon2302785458,anon2302785458
5437,0,18,36.0,0,9,8,0,0,46.8,anon360117346,anon360117346
5438,0,18,214.0,0,8,7,1,0,96.6,anon1670287650,anon1670287650
5439,0,25,5189.0,0,31,30,49,0,371.2,anon3535633915,anon3535633915
5440,0,25,158.0,1,25,24,0,0,25.0,anon241219415,anon241219415
5441,0,25,65.0,1,23,22,0,0,9.6,anon147599227,anon147599227
5442,0,25,1094.0,1,20,19,0,0,9.0,anon2302785458,anon2302785458
5443,0,25,329.0,2,15,14,0,0,103.0,anon3535633915,anon3535633915
5444,0,25,701.0,1,14,13,0,0,7.8,anon3535633915,anon3535633915
5445,0,25,422.0,1,14,13,0,0,22.8,anon2302785458,anon2302785458
5446,0,25,255.0,2,13,12,0,0,12.6,anon3535633915,anon3535633915
5447,0,25,1419.0,2,16,15,0,0,13.2,anon2302785458,anon2302785458
5448,0,25,230.0,1,16,15,0,0,23.2,anon241219415,anon241219415
5449,0,25,141.0,1,16,15,0,0,8.2,anon3535633915,anon3535633915
5450,0,25,409.0,0,12,11,0,0,2.4,anon3535633915,anon3535633915
5451,0,25,72.0,0,14,13,0,0,2.8,anon241219415,anon241219415
5452,0,25,449.0,0,15,14,0,0,3.0,anon797389185,anon797389185
5453,0,25,795.0,0,12,11,1,0,97.4,anon4196090195,anon4196090195
5454,0,25,399.0,1,10,9,1,0,12.0,anon2934329006,anon2934329006
5455,0,25,3641.0,1,12,11,1,0,72.4,anon2934329006,anon2934329006
5456,0,25,717.0,1,11,10,0,0,52.2,anon2934329006,anon2934329006
5457,0,25,137.0,1,11,10,0,0,22.2,anon2302785458,anon2302785458
5458,0,25,194.0,1,10,9,0,0,7.0,anon2934329006,anon2934329006
5459,0,25,151.0,1,7,6,1,0,11.4,anon360117346,anon360117346
5460,0,25,134.0,1,7,6,0,0,6.4,anon2302785458,anon2302785458
5461,0,25,14.0,1,6,5,1,0,11.2,anon360117346,anon360117346
5462,0,25,507.0,0,6,5,2,0,11.2,anon3535633915,anon3535633915
5463,0,25,186.0,0,7,6,1,0,6.4,anon3535633915,anon3535633915
5464,8,21,1995.0,0,14,13,12,0,94.8,anon3640972711,anon3640972711
5465,1,21,336.0,0,12,11,0,0,2.4,anon241219415,anon241219415
5466,8,21,1861.0,2,12,11,0,0,12.4,anon3640972711,anon3640972711
5467,2,21,782.0,1,11,10,0,0,22.2,anon241219415,anon241219415
5468,2,21,505.0,0,10,9,0,0,2.0,anon3640972711,anon3640972711
5469,1,21,914.0,1,10,9,0,0,7.0,anon360117346,anon360117346
5470,1,21,1235.0,2,9,8,0,0,11.8,anon3640972711,anon3640972711
5471,0,21,162.0,0,9,8,0,0,1.8,anon360117346,anon360117346
5472,2,21,675.0,0,10,9,0,0,2.0,anon241219415,anon241219415
5473,3,21,1558.0,0,9,8,0,0,1.8,anon3640972711,anon3640972711
5474,6,21,3081.0,1,8,7,0,0,6.6,anon4138993108,anon4138993108
5475,4,21,1427.0,1,7,6,0,0,6.4,anon3640972711,anon3640972711
5476,0,21,838.0,1,7,6,0,0,6.4,anon360117346,anon360117346
5477,3,21,212.0,0,6,5,0,0,1.2,anon3640972711,anon3640972711
5478,0,21,795.0,2,7,6,0,0,11.4,anon4138993108,anon4138993108
5479,0,21,1127.0,0,6,5,0,0,1.2,anon3640972711,anon3640972711
5480,0,21,1127.0,1,6,5,0,0,6.2,anon3640972711,anon3640972711
5481,0,21,586.0,0,5,4,0,0,1.0,anon4138993108,anon4138993108
5482,0,21,316.0,1,4,3,0,0,5.8,anon360117346,anon360117346
5483,0,21,253.0,1,4,3,1,0,10.8,anon3640972711,anon3640972711
5484,0,21,321.0,0,4,3,1,0,5.8,anon360117346,anon360117346
5485,10,10,4469.0,0,4,3,19,0,95.8,anon2038012465,anon2038012465
5486,1,10,521.0,2,3,2,0,0,10.6,anon3640972711,anon3640972711
5487,0,10,25.0,1,3,2,1,0,10.6,anon360117346,anon360117346
5488,0,10,15.0,0,3,2,0,0,0.6,anon3640972711,anon3640972711
5489,3,10,2057.0,1,3,2,0,0,5.6,anon222748372,anon222748372
5490,0,10,352.0,0,3,2,0,0,0.6,anon3640972711,anon3640972711
5491,0,10,44.0,1,2,1,0,0,5.4,anon1615768681,anon1615768681
5492,1,10,480.0,0,3,2,0,0,0.6,anon222748372,anon222748372
5493,1,10,323.0,0,3,2,0,0,0.6,anon1710601338,anon1710601338
5494,0,10,314.0,0,2,1,0,0,0.4,anon178779839,anon178779839
5495,9,10,6139.0,1,6,5,6,0,36.2,anon3902277354,anon3902277354
5496,3,10,1104.0,0,4,3,0,0,0.8,anon1059784218,anon1059784218
5497,3,10,653.0,0,3,2,0,0,0.6,anon241219415,anon241219415
5498,2,10,304.0,0,3,2,0,0,0.6,anon2715151763,anon2715151763
5499,2,10,1042.0,1,4,3,0,0,5.8,anon2302785458,anon2302785458
5500,0,10,457.0,0,5,4,0,0,1.0,anon241219415,anon241219415
5501,4,10,1432.0,1,5,4,0,0,21.0,anon147599227,anon147599227
5502,0,10,130.0,1,5,4,0,0,6.0,anon360117346,anon360117346
5503,0,10,87.0,0,4,3,0,0,0.8,anon3902277354,anon3902277354
5504,0,10,1083.0,0,4,3,0,0,0.8,anon178779839,anon178779839
5505,0,11,3536.0,0,31,30,10,0,206.2,anon3995249839,anon3995249839
5506,0,11,741.0,1,24,23,0,0,9.8,anon241219415,anon241219415
5507,0,11,779.0,0,26,25,0,0,50.2,anon3995249839,anon3995249839
5508,0,11,638.0,0,21,20,0,0,4.2,anon360117346,anon360117346
5509,0,11,460.0,1,19,18,0,0,23.8,anon360117346,anon360117346
5510,0,11,5.0,0,16,15,0,0,3.2,anon559846904,anon559846904
5511,0,11,2126.0,1,16,15,81,0,503.2,anon2302785458,anon2302785458
5512,0,11,359.0,1,14,13,3,0,67.8,anon241219415,anon241219415
5513,0,11,892.0,1,15,14,0,0,8.0,anon2302785458,anon2302785458
5514,0,11,787.0,1,15,14,1,1,13.0,anon241219415,anon241219415
5515,0,11,676.0,0,12,11,0,0,2.4,anon2302785458,anon2302785458
5516,0,1,6603.0,0,15,14,211,0,1163.0,anon147599227,anon147599227
5517,0,8,3700.0,0,15,14,25,0,128.0,anon2550742301,anon2550742301
5518,0,8,786.0,1,14,13,0,0,7.8,anon360117346,anon360117346
5519,0,8,681.0,0,15,14,0,0,3.0,anon2550742301,anon2550742301
5520,0,8,441.0,1,13,12,0,0,7.6,anon2302785458,anon2302785458
5521,0,8,449.0,0,13,12,0,0,2.6,anon2550742301,anon2550742301
5522,0,8,448.0,1,14,13,0,0,7.8,anon147599227,anon147599227
5523,0,8,364.0,0,12,11,1,0,22.4,anon2550742301,anon2550742301
5524,0,8,209.0,0,6,5,1,0,6.2,anon3167130908,anon3167130908
5525,0,8,6121.0,1,15,14,10,0,133.0,anon4138993108,anon4138993108
5526,0,8,268.0,0,11,10,20,0,147.2,anon4110704040,anon4110704040
5527,0,8,870.0,1,10,9,1,1,12.0,anon360117346,anon360117346
5528,0,8,918.0,0,10,9,2,0,57.0,anon642196329,anon642196329
5529,0,8,1952.0,1,9,8,0,0,51.8,anon642196329,anon642196329
5530,0,8,857.0,1,9,8,0,0,96.8,anon145376496,anon145376496
5531,0,8,101.0,0,8,7,1,0,6.6,anon4138993108,anon4138993108
5532,0,8,381.0,0,8,7,1,0,51.6,anon642196329,anon642196329
5533,0,4,5848.0,0,13,12,25,0,172.6,anon1392435792,anon1392435792
5534,0,4,334.0,0,9,8,1,0,6.8,anon1392435792,anon1392435792
5535,0,4,786.0,1,9,8,4,0,26.8,anon360117346,anon360117346
